date,building,contents,profits,total
06/14/1986,2.02507232,3.375121,0,5.400193
06/20/1986,3.37512054,2.4108,0,5.785921
06/22/1986,0.77145612,0.5785921,0,1.350048
06/22/1986,5.78592093,0,0.28929605,6.075217
06/26/1986,2.89296046,11.57184,3.85728062,18.322083
06/26/1986,1.15718419,0,0,1.157184
06/29/1986,0.53037608,1.060752,0,1.591128
06/30/1986,1.06075217,0.8678881,0,1.92864
06/30/1986,1.35004822,0.09643202,0,1.44648
06/30/1986,1.54291225,0.1350048,0,1.677917
06/30/1986,1.15718419,0,0,1.157184
07/01/1986,0.74346191,0.2675362,0,1.010998
07/01/1986,1.63934426,1.2054,0,2.844744
07/02/1986,0,1.735776,0,1.735776
07/04/1986,1.02314368,0.1272903,0,1.150434
07/05/1986,0.57859209,1.92864,0,2.507232
07/06/1986,1.92864031,0.9643202,0,2.89296
07/08/1986,1.80810029,0.289296,0,2.097396
07/11/1986,1.95081967,0.1221794,0.01350048,2.0865
07/13/1986,1.44648023,0,0,1.44648
07/15/1986,1.38379942,0.3470106,0.41947927,2.150289
07/17/1986,0.57859209,0.5435005,0,1.122093
07/18/1986,1.12825458,0.3857281,0.14464802,1.658631
07/20/1986,1.06075217,0.6364513,0,1.697203
07/22/1986,0,1.542912,0.04821601,1.591128
07/22/1986,4.53230473,1.253616,0,5.785921
07/22/1986,0.86788814,0.1639344,0.024108,1.055931
07/30/1986,0.48216008,0.9643202,0,1.44648
07/31/1986,2.89296046,0,0,2.89296
08/01/1986,1.15718419,0,0,1.157184
08/01/1986,0.74059788,0.3799421,0,1.12054
08/03/1986,1.15718419,0,0,1.157184
08/03/1986,1.13693346,0.06644166,0,1.203375
08/04/1986,4.14657666,1.44648,0,5.593057
08/04/1986,1.22082932,0.2121504,0,1.43298
08/04/1986,1.09932498,0.06374156,0.10125362,1.26432
08/05/1986,1.14754098,0.2516876,0,1.399229
08/07/1986,0.98360656,0.09659499,0.06750241,1.147704
08/13/1986,1.17572228,0.06251205,0,1.238234
08/15/1986,1.75988428,0,0,1.759884
08/16/1986,0.96432015,0.5785921,0,1.542912
08/16/1986,0.67502411,1.44648,0,2.121504
08/17/1986,1.15718419,0.3857281,0,1.542912
08/18/1986,0.77145612,0.4821601,0,1.253616
08/18/1986,1.92864031,0,0,1.92864
08/22/1986,1.30183221,0.0289296,0,1.330762
08/28/1986,1.92864031,0,0,1.92864
08/30/1986,1.10896818,0,0,1.108968
09/02/1986,1.44648023,0.5785921,0,2.025072
09/03/1986,2.41080039,6.268081,0,8.678881
09/07/1986,1.63934426,0.5785921,0,2.217936
09/07/1986,1.15718419,0.144648,0,1.301832
09/08/1986,1.12389682,0,0,1.123897
09/09/1986,1.43201543,0.1460945,0.14946962,1.72758
09/09/1986,1.37415622,0,0,1.374156
09/10/1986,0.83895853,0.167999,0,1.006958
09/12/1986,6.46094503,1.639344,0,8.100289
09/13/1986,0.96432015,0.03857281,0,1.002893
09/13/1986,0.96432015,0.144648,0.06268081,1.171649
09/16/1986,8.53423337,1.735776,0,10.27001
09/17/1986,1.12984185,0.1415535,0,1.271395
09/17/1986,2.31436837,0.5785921,0,2.89296
09/18/1986,2.70009643,0.4281639,0.21697204,3.345232
09/20/1986,1.06075217,0,0,1.060752
09/20/1986,1.92864031,0.9643202,0,2.89296
09/22/1986,0.89296046,0.2285439,0,1.121504
09/24/1986,1.44648023,0.2507232,0,1.697203
09/24/1986,0,1.620058,0.09643202,1.71649
09/25/1986,0.86306654,0.1621986,0.07714561,1.102411
09/26/1986,10.12536162,3.567985,3.37512054,17.068467
09/27/1986,2.21793635,0.3857281,0,2.603664
09/28/1986,0.89103182,0.3625844,0,1.253616
09/28/1986,3.56798457,0,0,3.567985
09/30/1986,1.2536162,0.24108,0,1.494696
10/03/1986,0.96432015,0.6412729,0.03375121,1.639344
10/03/1986,1.28158149,0.3992285,0.04146577,1.722276
10/03/1986,1.85535198,0.4956606,0,2.351013
10/03/1986,1.68756027,0,0,1.68756
10/03/1986,1.47058824,0,0,1.470588
10/06/1986,1.92864031,0.3857281,0,2.314368
10/06/1986,0.77145612,0.4821601,0,1.253616
10/07/1986,1.14442912,0,0,1.144429
10/11/1986,1.20540019,0,0,1.2054
10/15/1986,0.96432015,1.542912,0.0954677,2.6027
10/16/1986,2.17743491,0.4798843,0.28447445,2.941794
10/17/1986,1.69720347,0.2719383,0.21215043,2.181292
10/19/1986,1.44648023,0,0,1.44648
10/23/1986,1.44648023,3.375121,0,4.821601
10/26/1986,2.07135969,1.766635,0,3.837994
10/26/1986,1.06075217,0.144648,0.14464802,1.350048
10/28/1986,1.54291225,0,0,1.542912
10/28/1986,0.81967213,0.3375121,0,1.157184
10/29/1986,1.63934426,0.289296,0,1.92864
10/30/1986,1.92864031,0.3134041,0,2.242044
10/30/1986,1.10896818,0.07714561,0.07714561,1.263259
10/30/1986,1.01253616,0,0,1.012536
10/31/1986,1.44648023,0.4821601,0,1.92864
11/03/1986,0.04821601,1.041466,0.04821601,1.137898
11/03/1986,0.91224687,0.1253616,0,1.037608
11/04/1986,0.57859209,0.6750241,0,1.253616
11/06/1986,1.92864031,0.2338476,0.02507232,2.18756
11/07/1986,4.14657666,0.4760704,0.14464802,4.767295
11/08/1986,1.2536162,0.289296,0,1.542912
11/09/1986,0.85824494,0.1301832,0.07232401,1.060752
11/10/1986,2.75216972,0,0,2.75217
11/24/1986,0.96432015,1.735776,0.48216008,3.182257
11/24/1986,0.96432015,0.4821601,0,1.44648
11/26/1986,1.44648023,0.4821601,0,1.92864
11/29/1986,0,1.591128,0,1.591128
12/01/1986,3.08582449,0,0,3.085824
12/02/1986,0.96432015,3.134041,0,4.098361
12/03/1986,1.68756027,0.192864,0,1.880424
12/04/1986,0.48216008,1.92864,0,2.4108
12/04/1986,0.14464802,0.8678881,0,1.012536
12/05/1986,1.92864031,0,0,1.92864
12/07/1986,1.06075217,0,0,1.060752
12/12/1986,0,1.639344,0,1.639344
12/13/1986,0.88717454,0.24108,0,1.128255
12/13/1986,1.44648023,0,0,1.44648
12/14/1986,0,1.44648,0,1.44648
12/18/1986,0,2.4108,0.48216008,2.89296
12/18/1986,0.53037608,0.4725169,0.38572806,1.388621
12/21/1986,0,1.157184,0.48216008,1.639344
12/22/1986,1.15718419,0.5756991,0.28929605,2.022179
12/23/1986,1.2536162,0.3551109,0.09643202,1.705159
12/24/1986,0.93056895,0.12054,0,1.051109
12/25/1986,11.08968177,3.567985,3.08582449,17.743491
12/27/1986,1.15718419,0,0,1.157184
12/28/1986,0.09643202,3.278689,0.48216008,3.857281
12/29/1986,1.2536162,0.3551109,0.09643202,1.705159
12/29/1986,1.35004822,0,0,1.350048
12/30/1986,1.2536162,4.243009,0,5.496625
01/01/1987,0.7755102,0.2476809,0,1.023191
01/01/1987,1.17439703,0.1298701,0,1.304267
01/02/1987,0.83487941,0.2319109,0,1.06679
01/05/1987,1.48423006,0.3246753,0,1.808905
01/07/1987,0.46382189,2.782931,0,3.246753
01/08/1987,0.79777365,0.6085343,0.01113173,1.41744
01/09/1987,0.63543599,1.855288,0,2.490724
01/09/1987,0.59369202,0.4174397,0,1.011132
01/09/1987,1.94805195,0.7912801,0.23191095,2.971243
01/10/1987,2.47217069,0.393321,0.13914657,3.004638
01/11/1987,1.1419295,0.2782931,0,1.420223
01/11/1987,1.81910946,0.4146568,0,2.233766
01/11/1987,1.33951763,0.05844156,0,1.397959
01/11/1987,1.39146568,0.9276438,0,2.319109
01/11/1987,2.11038961,0.6029685,0.13914657,2.852505
01/12/1987,1.99443414,0,0,1.994434
01/12/1987,1.74211503,0,0,1.742115
01/13/1987,1.43784787,0.2087199,0,1.646568
01/14/1987,2.78293135,0.06493506,0.12523191,2.973098
01/14/1987,1.11317254,0,0,1.113173
01/16/1987,1.02040816,0.4638219,0,1.48423
01/17/1987,0.92764378,0.1855288,0,1.113173
01/18/1987,1.01855288,0.1307978,0,1.149351
01/19/1987,2.45825603,0.6799629,0.04638219,3.184601
01/19/1987,2.22634508,0,0,2.226345
01/19/1987,3.24675325,0.4638219,0.18552876,3.896104
01/21/1987,1.43784787,0,0,1.437848
01/21/1987,1.96011132,0.4081633,0,2.368275
01/22/1987,0.8812616,0.1400742,0,1.021336
01/22/1987,0,0.9276438,0.09276438,1.020408
01/24/1987,1.62337662,1.113173,0,2.736549
01/24/1987,0.46382189,13.5436,9.27643785,23.283859
01/25/1987,1.11317254,0.2782931,0,1.391466
01/25/1987,0,1.391466,0,1.391466
01/26/1987,0,1.855288,0.18552876,2.040816
01/26/1987,1.02040816,0,0,1.020408
01/30/1987,1.66975881,0.4833024,0,2.153061
02/02/1987,0.74211503,0.3246753,0,1.06679
02/06/1987,1.39146568,0,0,1.391466
02/06/1987,1.11317254,0.067718,0.27829314,1.459184
02/09/1987,0.51576994,3.871985,0.60296846,4.990724
02/09/1987,0.83487941,0.2226345,0,1.057514
02/10/1987,3.33951763,0.6029685,0.18552876,4.128015
02/11/1987,0.80983302,0.1957328,0.07142857,1.076994
02/12/1987,1.05102041,0.4517625,0,1.502783
02/13/1987,1.02133581,0,0,1.021336
02/15/1987,1.66975881,2.41744,0.41280148,4.5
02/16/1987,2.31910946,0.7884972,0,3.107607
02/18/1987,1.76252319,0.4916512,0,2.254174
02/19/1987,1.34508349,0.4128015,0,1.757885
02/21/1987,1.05380334,0.1595547,0.18552876,1.398887
02/22/1987,1.11317254,0.1391466,0,1.252319
02/25/1987,0.69851577,3.06679,0.73283859,4.498145
02/27/1987,1.85528757,0.3710575,0.18552876,2.411874
03/02/1987,1.85528757,0.2504638,0,2.105751
03/02/1987,0.05380334,0.351577,2.78293135,3.188312
03/05/1987,2.18923933,0.9387755,0.55658627,3.684601
03/07/1987,1.57699443,0,0,1.576994
03/08/1987,1.16883117,0.4823748,0,1.651206
03/08/1987,1.59554731,0.9276438,0,2.523191
03/11/1987,0.64935065,0.9276438,0.09276438,1.669759
03/12/1987,0.92764378,0.8005566,0.17625232,1.904453
03/20/1987,1.76252319,0.09276438,0,1.855288
03/22/1987,0,1.391466,0.23191095,1.623377
03/26/1987,1.85528757,0,0,1.855288
03/28/1987,1.20593692,0.9276438,0.18552876,2.319109
03/29/1987,0.74211503,0.5565863,0.13914657,1.437848
03/30/1987,2.50463822,0.2087199,0.32467533,3.038033
03/30/1987,0.79499072,0.4619666,0,1.256957
04/01/1987,0.91929499,0.1864564,0.13914657,1.244898
04/01/1987,1.85528757,1.576994,0.46382189,3.896104
04/02/1987,0,0.8348794,0.27829314,1.113173
04/04/1987,0.92764378,0.3525046,0,1.280148
04/05/1987,3.24675325,3.339518,0,6.586271
04/06/1987,1.02040816,0.06493506,0,1.085343
04/06/1987,1.25231911,0.3265306,0.02782931,1.606679
04/07/1987,1.2987013,0,0,1.298701
04/09/1987,1.76252319,0,0,1.762523
04/13/1987,1.11317254,0,0,1.113173
04/17/1987,0.92764378,0.2940631,0.02875696,1.250464
04/17/1987,1.14285714,0.09276438,0,1.235622
04/18/1987,1.11317254,0,0,1.113173
04/24/1987,4.17439703,0.6493506,0,4.823748
04/24/1987,1.49814471,0.9276438,0,2.425788
04/25/1987,3.14749536,0,0,3.147495
04/26/1987,1.24768089,0.3710575,0,1.618738
04/27/1987,1.39146568,0.1020408,0.02782931,1.521336
04/28/1987,1.85528757,0,0,1.855288
04/29/1987,7.14285714,0,0,7.142857
04/30/1987,1.03061224,0.09369202,0.09276438,1.217069
05/02/1987,1.11317254,0,0,1.113173
05/04/1987,1.57699443,0,0,1.576994
05/06/1987,0.83487941,0.7884972,0,1.623377
05/06/1987,1.39146568,0.3710575,0,1.762523
05/13/1987,1.39146568,0,0,1.391466
05/14/1987,0.81168831,0.1159555,0.23191095,1.159555
05/14/1987,3.71057514,7.42115,0,11.131725
05/16/1987,1.11317254,0,0,1.113173
05/22/1987,1.11317254,0.742115,0,1.855288
05/23/1987,1.66975881,0,0,1.669759
05/23/1987,2.31910946,10.20408,0,12.523191
05/24/1987,2.04081633,0,0,2.040816
05/28/1987,1.76252319,3.988868,0,5.751391
05/28/1987,5.56586271,0,0,5.565863
05/29/1987,1.39146568,4.359926,0,5.751391
05/30/1987,1.11317254,0,0,1.113173
06/01/1987,3.24675325,0.9276438,0,4.174397
06/03/1987,1.85528757,2.319109,4.63821892,8.812616
06/03/1987,3.24675325,0.5333952,0,3.780148
06/05/1987,0,18.55288,13.91465677,32.467532
06/06/1987,2.08719852,0,0,2.087199
06/08/1987,3.24675325,0,0.04638219,3.293135
06/08/1987,0.55658627,2.782931,0,3.339518
06/10/1987,1.11317254,0.2402597,0.03710575,1.390538
06/11/1987,1.39146568,0.2319109,0,1.623377
06/13/1987,4.45269017,0,0,4.45269
06/14/1987,1.02040816,0.03339518,0,1.053803
06/16/1987,1.11317254,0.2782931,0,1.391466
06/24/1987,0,1.391466,0,1.391466
06/25/1987,1.66975881,0,0,1.669759
06/25/1987,1.11317254,0.4749536,0.10204082,1.690167
07/01/1987,1.11317254,0.2040816,0,1.317254
07/06/1987,1.43784787,2.96846,0,4.406308
07/06/1987,0,1.391466,0,1.391466
07/06/1987,0,2.133581,0,2.133581
07/08/1987,1.20593692,0,0,1.205937
07/12/1987,1.11317254,0.1576994,0.09276438,1.363636
07/15/1987,1.79962894,0.5983302,0,2.397959
07/17/1987,3.24675325,0,0,3.246753
07/19/1987,0.95083488,0.1187384,0,1.069573
07/28/1987,2.31910946,0.5565863,0,2.875696
07/30/1987,0.64935065,0.3710575,0,1.020408
07/30/1987,0.64935065,0.4638219,0,1.113173
08/04/1987,0.18552876,1.630798,0,1.816327
08/06/1987,0.64007421,0.4619666,0.2541744,1.356215
08/07/1987,1.1038961,0.2782931,0.10204082,1.48423
08/07/1987,0,2.782931,0,2.782931
08/11/1987,0,1.6141,0,1.6141
08/17/1987,3.71057514,16.4026,8.92393321,29.037106
08/18/1987,5.56586271,10.6679,2.31910946,18.552876
08/22/1987,1.39146568,1.113173,0,2.504638
08/24/1987,2.22634508,0.8348794,0,3.061224
08/25/1987,0.16048237,0.9044527,0.09925789,1.164193
09/02/1987,0.74211503,0.2087199,0.16233766,1.113173
09/06/1987,1.18181818,0.1317254,0.05009276,1.363636
09/09/1987,0.92764378,0.148423,0,1.076067
09/12/1987,1.2987013,0.2133581,0,1.512059
09/15/1987,1.30797774,0.3589981,0.18089054,1.847866
09/15/1987,15.21335807,1.669759,0,16.883117
09/16/1987,1.39146568,0,0,1.391466
09/18/1987,0.78849722,1.113173,0,1.90167
09/18/1987,1.0296846,0.419295,0,1.44898
09/19/1987,1.27087199,0.2189239,0.27829314,1.768089
09/19/1987,0.64935065,0.3710575,0,1.020408
09/21/1987,1.20593692,0.3738404,0,1.579777
09/22/1987,0.09276438,1.113173,0,1.205937
09/24/1987,0.26437848,1.205937,0.04638219,1.516698
09/24/1987,1.02040816,0,0,1.020408
09/24/1987,1.85528757,0,0,1.855288
09/27/1987,0.92764378,0.2782931,0,1.205937
09/28/1987,0.18552876,0.8348794,0,1.020408
09/30/1987,0.80705009,0.4174397,0,1.22449
10/03/1987,0.83951763,0.1187384,0.04638219,1.004638
10/03/1987,4.17439703,3.617811,0,7.792208
10/03/1987,1.31725417,0.03246753,0,1.349722
10/05/1987,23.19109462,4.638219,0,27.829314
10/05/1987,0.92764378,3.246753,0,4.174397
10/06/1987,3.11688312,2.782931,0,5.899814
10/08/1987,0.81168831,0.1948052,0,1.006494
10/11/1987,0.02319109,1.48423,0,1.507421
10/11/1987,0.92764378,0.2782931,0,1.205937
10/12/1987,1.11317254,0,0,1.113173
10/12/1987,12.0593692,0,0,12.059369
10/14/1987,0.92764378,1.391466,0,2.319109
10/16/1987,1.02040816,2.319109,0,3.339518
10/17/1987,1.15955473,0,0,1.159555
10/18/1987,0.45269017,1.920223,0,2.372913
10/19/1987,0.92115028,0.1753247,0,1.096475
10/20/1987,0.5380334,0.4230056,0.14378479,1.104824
10/22/1987,0.92764378,0.3246753,0,1.252319
10/24/1987,2.00371058,1.646568,0,3.650278
10/25/1987,0.92764378,0.4638219,0,1.391466
10/26/1987,1.2987013,0,0,1.298701
10/27/1987,3.98886827,2.319109,0,6.307978
10/30/1987,6.67903525,2.782931,0,9.461967
10/30/1987,1.57699443,1.298701,0,2.875696
10/31/1987,0.98330241,0.6493506,0.05102041,1.683673
11/01/1987,3.0890538,0.3849722,0.00742115,3.481447
11/01/1987,4.82374768,2.782931,0,7.606679
11/03/1987,0,1.391466,0,1.391466
11/05/1987,1.11317254,2.782931,0,3.896104
11/06/1987,0.83766234,0.2875696,0,1.125232
11/07/1987,8.81261596,2.504638,0.27829314,11.595547
11/08/1987,2.31910946,0.3868275,0.37105751,3.076994
11/11/1987,0.49165121,1.623377,0,2.115028
11/14/1987,1.85528757,0,0,1.855288
11/15/1987,1.11317254,0.3144712,0.32931354,1.756957
11/16/1987,1.48423006,0,0,1.48423
11/18/1987,1.39146568,1.48423,0.18552876,3.061224
11/21/1987,1.57699443,0,0,1.576994
11/29/1987,1.39146568,0.3432282,0,1.734694
12/02/1987,1.02040816,0.742115,0,1.762523
12/02/1987,0.97402597,0.3153989,0,1.289425
12/06/1987,0.83487941,0.3552876,0.27829314,1.46846
12/07/1987,1.02040816,4.174397,0,5.194805
12/07/1987,1.94805195,0,0,1.948052
12/09/1987,1.9851577,1.948052,0.18552876,4.118738
12/09/1987,2.92207792,2.040816,0,4.962894
12/12/1987,1.11317254,1.298701,2.69016698,5.102041
12/12/1987,1.34508349,0,0,1.345083
12/12/1987,0.91929499,0.1558442,0,1.075139
12/13/1987,4.17439703,1.920223,1.00649351,7.101113
12/13/1987,1.716141,0.3543599,0,2.070501
12/14/1987,1.11317254,1.298701,0,2.411874
12/14/1987,1.23747681,0,0,1.237477
12/16/1987,0,1.113173,0.92764379,2.040816
12/17/1987,1.2987013,0,0,1.298701
12/17/1987,2.78293135,0.1113173,0,2.894249
12/17/1987,0.83487941,0.2319109,0,1.06679
12/19/1987,0.92764378,0.1855288,0.27829314,1.391466
12/19/1987,0.37105751,0.9276438,0.23191095,1.530612
12/20/1987,0.78849722,0.2597403,0,1.048237
12/23/1987,0.60296846,0.3246753,0.25046382,1.178108
12/29/1987,0.78849722,0.5565863,0,1.345083
12/30/1987,2.04081633,0,0,2.040816
12/31/1987,1.2987013,0.3710575,0,1.669759
01/01/1988,1.18456078,0.4338953,0,1.618456
01/01/1988,0.75244011,0.2750665,0,1.027507
01/03/1988,2.21827862,10.64774,3.54924579,16.415262
01/04/1988,1.50842946,0,0,1.508429
01/08/1988,0,1.153505,0.53238687,1.685892
01/10/1988,1.33096717,0,0,1.330967
01/15/1988,1.33096717,0.8873114,0.08873115,2.30701
01/19/1988,1.20053239,0.7196096,0,1.920142
01/20/1988,3.77107365,0,0,3.771074
01/21/1988,0.26619343,0.621118,0.26619343,1.153505
01/22/1988,0,5.094055,0,5.094055
01/23/1988,0.39574091,2.560781,0,2.956522
01/23/1988,1.68589175,0.1126886,0,1.79858
01/23/1988,1.02040816,0.5323869,0,1.552795
01/25/1988,0.7985803,0.4436557,0.08873115,1.330967
01/26/1988,1.74711624,0.1401952,0,1.887311
01/29/1988,0,0.8873114,0.88731145,1.774623
01/30/1988,0.97604259,0.3549246,0,1.330967
02/01/1988,1.13575865,3.549246,1.33096717,6.015972
02/06/1988,2.21827862,1.043478,0,3.261757
02/09/1988,1.03460515,0.1322094,0,1.166815
02/10/1988,2.48447205,0.03637977,0,2.520852
02/11/1988,0.93167702,0.3620231,0,1.2937
02/14/1988,15.52795031,2.896185,0,18.424135
02/17/1988,1.06477374,0,0,1.064774
02/19/1988,0,1.511979,0.44365572,1.955634
02/19/1988,0,1.597161,0.44365572,2.040816
02/21/1988,3.10559006,4.880213,0,7.985803
02/22/1988,3.31144632,0.1854481,0,3.496894
02/29/1988,2.04081633,4.470275,0,6.511091
02/29/1988,1.15350488,0.1064774,0,1.259982
03/02/1988,1.50842946,0.2502218,0.09494233,1.853594
03/03/1988,0.08873114,1.464064,0,1.552795
03/07/1988,1.24755989,0.01952085,0,1.267081
03/08/1988,1.86335404,0.2661934,0,2.129547
03/09/1988,1.50842946,1.131322,0.06654836,2.7063
03/12/1988,0.4880213,1.064774,0,1.552795
03/12/1988,0,0.8873114,0.44365572,1.330967
03/14/1988,1.02395741,0.4436557,0,1.467613
03/14/1988,1.15350488,1.153505,0,2.30701
03/18/1988,1.50842946,0.3992902,0,1.90772
03/19/1988,0.88731145,0.3549246,0,1.242236
03/21/1988,0.60780834,0.6033718,0,1.21118
03/24/1988,1.99645075,0,0,1.996451
03/25/1988,7.09849157,17.74623,13.3096717,38.154392
04/06/1988,1.24223602,0.7098492,0.17746229,2.129547
04/09/1988,0,2.484472,0,2.484472
04/12/1988,1.57497782,0.1153505,0,1.690328
04/13/1988,1.76574978,0,0,1.76575
04/14/1988,1.29015084,0.2484472,0,1.538598
04/14/1988,1.24223602,0,0.44365572,1.685892
04/16/1988,1.24223602,0,0,1.242236
04/19/1988,1.33096717,0,0,1.330967
04/20/1988,0,1.982254,0,1.982254
04/20/1988,1.68589175,0.1774623,0,1.863354
04/23/1988,1.88553682,0,0,1.885537
04/24/1988,3.10559006,1.394854,0.70984916,5.210293
04/24/1988,1.15350488,0,0,1.153505
04/24/1988,0.90150843,0.8873114,0,1.78882
04/26/1988,5.7675244,0,0,5.767524
04/26/1988,1.33096717,0,0,1.330967
04/26/1988,2.21827862,3.726708,0.88731145,6.832298
04/29/1988,0.4880213,0.7409051,0.13309672,1.362023
04/29/1988,0,2.661934,0.88731145,3.549246
04/30/1988,1.10913931,0.2661934,0,1.375333
04/30/1988,1.95208518,0.3549246,0,2.30701
05/08/1988,0.53238687,1.597161,0.53238687,2.661934
05/08/1988,7.54214729,0,0,7.542147
05/09/1988,4.08163265,0.6237799,0.97604259,5.681455
05/09/1988,3.90417036,3.771074,1.55279503,9.228039
05/11/1988,1.08074534,0,0,1.080745
05/11/1988,1.6122449,0,0,1.612245
05/12/1988,0,1.242236,0,1.242236
05/12/1988,1.22892635,0.1277728,0,1.356699
05/12/1988,1.50842946,0,0,1.508429
05/13/1988,1.5971606,0.7098492,0,2.30701
05/15/1988,1.19787045,0.1774623,0,1.375333
05/16/1988,0.31055901,0.621118,0.62111801,1.552795
05/17/1988,6.04259095,17.74623,3.54924579,27.338066
05/19/1988,0.44365572,0.4436557,0.35048802,1.237799
05/23/1988,1.06477374,0.1109139,0.01685892,1.192547
05/25/1988,1.27772848,0,0,1.277728
05/26/1988,1.33096717,0,0,1.330967
05/26/1988,1.33096717,6.21118,0,7.542147
05/27/1988,1.86335404,0.2271517,0.13309672,2.223602
05/27/1988,0,0.8873114,0.26619343,1.153505
05/29/1988,1.33096717,0.4569654,0,1.787933
05/29/1988,0.70984916,0.7275954,0,1.437445
05/29/1988,5.7675244,0.3726708,0,6.140195
05/30/1988,1.37533274,0.2413487,0,1.616681
05/31/1988,2.09405501,0,0,2.094055
05/31/1988,2.48447205,9.31677,0,11.801242
06/01/1988,2.83939663,0.1330967,0,2.972493
06/03/1988,0.70984916,1.242236,0,1.952085
06/03/1988,2.21827862,0.2253771,0.04436557,2.488021
06/05/1988,3.99290151,0,0,3.992902
06/05/1988,1.5971606,0.6255546,0,2.222715
06/05/1988,6.65483585,17.74623,0.88731145,25.288376
06/06/1988,2.44010648,0,0,2.440106
06/06/1988,3.54924579,0.1774623,0,3.726708
06/06/1988,0,2.865129,0.88731145,3.75244
06/10/1988,1.64152618,0,0,1.641526
06/13/1988,0.7985803,0.1774623,0.26619343,1.242236
06/15/1988,1.24223602,0,0,1.242236
06/16/1988,0.44365572,3.992902,0,4.436557
06/21/1988,1.06477374,0,0,1.064774
06/21/1988,0.22182786,0.7098492,0.26619343,1.19787
06/24/1988,1.86335404,0.5323869,0,2.395741
06/24/1988,0.88731145,4.880213,4.43655723,10.204082
06/29/1988,1.77462289,0,0,1.774623
06/29/1988,2.32031943,0,0,2.320319
06/29/1988,0.70984916,1.597161,0,2.30701
07/01/1988,0.73291925,0.3549246,0,1.087844
07/01/1988,0.87843833,0.2644188,0,1.142857
07/01/1988,1.15350488,0,0,1.153505
07/01/1988,1.44543035,0.4214729,0,1.866903
07/02/1988,2.48447205,0,0,2.484472
07/04/1988,2.57320319,0,0,2.573203
07/05/1988,0.81277728,0.3087844,0,1.121562
07/06/1988,5.32386868,0.6654836,0,5.989352
07/08/1988,2.10292813,0.4063886,0,2.509317
07/09/1988,0.94498669,0.3833185,0,1.328305
07/12/1988,0.76131322,0.2839397,0,1.045253
07/14/1988,1.3877551,0,0,1.387755
07/16/1988,0,1.064774,0.08873115,1.153505
07/18/1988,1.2866016,0,0,1.286602
07/18/1988,0.75421473,0.2928128,0,1.047028
07/19/1988,1.41969831,2.661934,0.53238687,4.61402
07/19/1988,10.69210293,3.10559,6.65483585,20.452529
07/19/1988,2.21827862,0,0,2.218279
07/20/1988,1.77462289,2.661934,0.88731145,5.323869
07/26/1988,0.88731145,0.3291925,0,1.216504
07/30/1988,1.77462289,4.436557,0.88731145,7.098492
08/08/1988,0,0.9760426,0.35492458,1.330967
08/09/1988,1.77462289,0,0,1.774623
08/10/1988,2.33007986,0.5048802,0.17746229,3.012422
08/12/1988,34.60514641,9.207631,3.20674357,47.019521
08/15/1988,0.19520852,0.7275954,0.17746229,1.100266
08/18/1988,0.97604259,0.6415262,0.69210293,2.309672
08/21/1988,0.90505768,0.2404614,0,1.145519
08/21/1988,1.24223602,0.133984,0,1.37622
08/22/1988,0.93966282,0.2031943,0,1.142857
08/24/1988,1.86335404,0.1455191,0.88731145,2.896185
08/24/1988,0.88731145,0.8873114,0,1.774623
08/29/1988,1.35403727,0,0,1.354037
09/01/1988,5.05767524,1.774623,17.74622893,24.578527
09/04/1988,0.53682343,1.724933,0,2.261757
09/05/1988,4.43655723,0,0,4.436557
09/05/1988,0.88731145,0.461402,0,1.348713
09/06/1988,3.10559006,6.566105,6.21118012,15.882875
09/06/1988,0.26619343,0.7542147,0,1.020408
09/08/1988,0.97604259,0.2866016,0,1.262644
09/08/1988,0.39929015,1.508429,0.75421473,2.661934
09/09/1988,0.95031056,0.1011535,0,1.051464
09/11/1988,1.33096717,0.5323869,0.08873115,1.952085
09/14/1988,0.31055901,0.6477374,0.39929015,1.357587
09/17/1988,1.33096717,0.310559,0,1.641526
09/18/1988,1.33096717,4.436557,1.77462289,7.542147
09/19/1988,2.21827862,0,0,2.218279
09/19/1988,3.54924579,1.330967,0.62111801,5.501331
09/20/1988,1.67701863,0.5252884,0.00887311,2.21118
09/22/1988,0,1.477374,0,1.477374
09/27/1988,1.33096717,0.310559,0,1.641526
09/27/1988,0.22182786,0.7098492,0.08873115,1.020408
10/01/1988,3.28305235,0,0,3.283052
10/04/1988,5.54569654,15.97161,4.43655723,25.95386
10/04/1988,1.06477374,0,0,1.064774
10/08/1988,2.57320319,0.8873114,0.62111801,4.081633
10/08/1988,1.65661047,0.5536823,0.07808341,2.288376
10/17/1988,0.8296362,0.2200532,0.05057675,1.100266
10/20/1988,2.66193434,0.176575,0,2.838509
10/20/1988,2.0851819,0.3549246,0.75421473,3.194321
10/23/1988,0.97604259,0.621118,0,1.597161
10/28/1988,0,1.774623,0,1.774623
10/29/1988,1.33096717,0.2573203,0.13309672,1.721384
11/02/1988,0,1.712511,0.62111801,2.333629
11/03/1988,3.69565217,0.7985803,0,4.494232
11/05/1988,5.7675244,1.330967,1.77462289,8.873114
11/05/1988,2.54924579,0.1268855,0,2.676131
11/07/1988,0,1.058563,0.08873115,1.147294
11/07/1988,1.33096717,0,0,1.330967
11/10/1988,1.50842946,0,0,1.508429
11/11/1988,1.24223602,0,0,1.242236
11/14/1988,0.70984916,0.3992902,0,1.109139
11/18/1988,0.44365572,5.767524,0,6.21118
